"time","open","high","low","close","Volume","localTime"
"1672284000","19899","19899","19899","19899","1","2022-12-29 11:20:00 HKT"
"1672326000","19800","19800","19800","19800","3","2022-12-29 23:00:00 HKT"
"1672326300","19800","19800","19800","19800","7","2022-12-29 23:05:00 HKT"
"1672331400","20135","20149","20135","20149","2","2022-12-30 00:30:00 HKT"
"1672362900","20100","20100","20100","20100","1","2022-12-30 09:15:00 HKT"
"1672363200","20169","20171","20169","20171","10","2022-12-30 09:20:00 HKT"
"1672363800","20164","20175","20153","20154","7","2022-12-30 09:30:00 HKT"
"1672364100","20130","20181","20120","20181","7","2022-12-30 09:35:00 HKT"
"1672364400","20130","20151","20130","20140","4","2022-12-30 09:40:00 HKT"
"1672365300","20090","20100","20090","20100","2","2022-12-30 09:55:00 HKT"
"1672365600","20060","20060","20060","20060","1","2022-12-30 10:00:00 HKT"
"1672365900","20075","20091","20075","20091","23","2022-12-30 10:05:00 HKT"
"1672366200","20100","20100","20075","20076","47","2022-12-30 10:10:00 HKT"
"1672366500","20054","20054","20046","20046","2","2022-12-30 10:15:00 HKT"
"1672366800","20000","20000","19986","19986","13","2022-12-30 10:20:00 HKT"
"1672367100","20025","20025","20025","20025","1","2022-12-30 10:25:00 HKT"
"1672367400","19984","19987","19984","19987","39","2022-12-30 10:30:00 HKT"
"1672368000","19950","19950","19950","19950","1","2022-12-30 10:40:00 HKT"
"1672369200","20008","20008","20008","20008","2","2022-12-30 11:00:00 HKT"
"1672369800","20045","20045","20045","20045","2","2022-12-30 11:10:00 HKT"
"1672370100","20041","20043","20041","20043","15","2022-12-30 11:15:00 HKT"
"1672370400","20049","20049","20049","20049","1","2022-12-30 11:20:00 HKT"
"1672370700","20048","20051","20048","20048","33","2022-12-30 11:25:00 HKT"
"1672372200","20060","20060","20060","20060","1","2022-12-30 11:50:00 HKT"
"1672372500","20059","20059","20059","20059","2","2022-12-30 11:55:00 HKT"
"1672376400","20073","20080","20058","20060","105","2022-12-30 13:00:00 HKT"
"1672377000","20065","20068","20065","20068","2","2022-12-30 13:10:00 HKT"
"1672377900","19972","19972","19964","19964","3","2022-12-30 13:25:00 HKT"
"1672378500","19990","19990","19984","19984","24","2022-12-30 13:35:00 HKT"
"1672378800","19980","19990","19980","19990","4","2022-12-30 13:40:00 HKT"
"1672379400","20010","20010","20010","20010","2","2022-12-30 13:50:00 HKT"
"1672379700","20014","20014","20014","20014","2","2022-12-30 13:55:00 HKT"
"1672380000","19970","19970","19970","19970","1","2022-12-30 14:00:00 HKT"
"1672380600","19989","19989","19981","19981","8","2022-12-30 14:10:00 HKT"
"1672380900","19961","19961","19961","19961","1","2022-12-30 14:15:00 HKT"
"1672382400","19991","19991","19991","19991","1","2022-12-30 14:40:00 HKT"
"1672382700","19996","19996","19988","19989","11","2022-12-30 14:45:00 HKT"
"1672383000","19983","19983","19983","19983","5","2022-12-30 14:50:00 HKT"
"1672383300","19970","19970","19970","19970","10","2022-12-30 14:55:00 HKT"
"1672383600","19967","19973","19967","19972","11","2022-12-30 15:00:00 HKT"
"1672383900","19975","20000","19975","20000","10","2022-12-30 15:05:00 HKT"
"1672384200","20008","20020","20008","20020","6","2022-12-30 15:10:00 HKT"
"1672384500","20019","20019","20016","20016","3","2022-12-30 15:15:00 HKT"
"1672385700","19974","19974","19967","19969","25","2022-12-30 15:35:00 HKT"
"1672386000","19969","19969","19961","19961","67","2022-12-30 15:40:00 HKT"
"1672386900","19968","19972","19968","19969","9","2022-12-30 15:55:00 HKT"
"1672387200","19961","19961","19933","19933","8","2022-12-30 16:00:00 HKT"
"1672387800","19968","19968","19961","19961","4","2022-12-30 16:10:00 HKT"
"1672388100","19970","19970","19964","19965","11","2022-12-30 16:15:00 HKT"
"1672388700","19968","19979","19968","19979","4","2022-12-30 16:25:00 HKT"
"1672391700","19974","19975","19974","19975","7","2022-12-30 17:15:00 HKT"
"1672393500","19948","19948","19948","19948","1","2022-12-30 17:45:00 HKT"
"1672395000","19941","19941","19941","19941","1","2022-12-30 18:10:00 HKT"
"1672395300","19935","19935","19920","19920","14","2022-12-30 18:15:00 HKT"
"1672397700","19936","19936","19936","19936","1","2022-12-30 18:55:00 HKT"
"1672400400","19952","19953","19952","19952","4","2022-12-30 19:40:00 HKT"
"1672401300","19925","19925","19915","19915","5","2022-12-30 19:55:00 HKT"
"1672401900","19915","19915","19915","19915","1","2022-12-30 20:05:00 HKT"
"1672402500","19900","19900","19900","19900","4","2022-12-30 20:15:00 HKT"
"1672405500","19867","19867","19867","19867","1","2022-12-30 21:05:00 HKT"
"1672405800","19861","19861","19861","19861","1","2022-12-30 21:10:00 HKT"
"1672406700","19847","19847","19847","19847","2","2022-12-30 21:25:00 HKT"
"1672410600","19972","19973","19972","19973","2","2022-12-30 22:30:00 HKT"
"1672411200","19985","19985","19985","19985","1","2022-12-30 22:40:00 HKT"
"1672411800","19900","19900","19900","19900","3","2022-12-30 22:50:00 HKT"
"1672418100","19833","19833","19833","19833","3","2022-12-31 00:35:00 HKT"
"1672424700","19769","19769","19769","19769","3","2022-12-31 02:25:00 HKT"
"1672426200","19769","19769","19769","19769","1","2022-12-31 02:50:00 HKT"
"1672708500","19781","19781","19664","19664","3","2023-01-03 09:15:00 HKT"
"1672708800","19628","19651","19620","19620","5","2023-01-03 09:20:00 HKT"
"1672709100","19600","19600","19492","19508","19","2023-01-03 09:25:00 HKT"
"1672709400","19523","19592","19512","19542","13","2023-01-03 09:30:00 HKT"
"1672709700","19548","19556","19456","19456","27","2023-01-03 09:35:00 HKT"
"1672710000","19447","19508","19408","19508","25","2023-01-03 09:40:00 HKT"
"1672710300","19550","19550","19548","19548","2","2023-01-03 09:45:00 HKT"
"1672710900","19529","19660","19529","19660","6","2023-01-03 09:55:00 HKT"
"1672711200","19664","19744","19655","19744","11","2023-01-03 10:00:00 HKT"
"1672711500","19750","19774","19750","19774","2","2023-01-03 10:05:00 HKT"
"1672712100","19811","19837","19811","19819","4","2023-01-03 10:15:00 HKT"
"1672712400","19881","19881","19881","19881","1","2023-01-03 10:20:00 HKT"
"1672712700","19920","19979","19920","19979","4","2023-01-03 10:25:00 HKT"
"1672713000","20020","20030","20008","20030","8","2023-01-03 10:30:00 HKT"
"1672713300","20050","20050","20050","20050","3","2023-01-03 10:35:00 HKT"
"1672713600","20073","20073","20041","20044","20","2023-01-03 10:40:00 HKT"
"1672713900","20033","20033","20033","20033","1","2023-01-03 10:45:00 HKT"
"1672714200","20090","20100","20037","20042","23","2023-01-03 10:50:00 HKT"
"1672715100","20092","20092","20091","20091","5","2023-01-03 11:05:00 HKT"
"1672715400","20079","20079","20078","20078","3","2023-01-03 11:10:00 HKT"
"1672715700","20050","20050","20050","20050","1","2023-01-03 11:15:00 HKT"
"1672716300","20138","20138","20138","20138","50","2023-01-03 11:25:00 HKT"
"1672717200","20170","20183","20164","20183","4","2023-01-03 11:40:00 HKT"
"1672717500","20176","20177","20176","20177","2","2023-01-03 11:45:00 HKT"
"1672717800","20200","20200","20200","20200","2","2023-01-03 11:50:00 HKT"
"1672722000","20164","20184","20164","20184","11","2023-01-03 13:00:00 HKT"
"1672722300","20200","20200","20200","20200","1","2023-01-03 13:05:00 HKT"
"1672722600","20220","20240","20220","20240","3","2023-01-03 13:10:00 HKT"
"1672722900","20247","20247","20239","20243","3","2023-01-03 13:15:00 HKT"
"1672723200","20226","20226","20226","20226","1","2023-01-03 13:20:00 HKT"
"1672723500","20171","20178","20166","20178","5","2023-01-03 13:25:00 HKT"
"1672723800","20218","20227","20199","20199","4","2023-01-03 13:30:00 HKT"
"1672724400","20220","20220","20220","20220","1","2023-01-03 13:40:00 HKT"
"1672724700","20266","20278","20266","20266","212","2023-01-03 13:45:00 HKT"
"1672725300","20279","20292","20267","20267","6","2023-01-03 13:55:00 HKT"
"1672725600","20283","20309","20283","20308","4","2023-01-03 14:00:00 HKT"
"1672725900","20278","20278","20278","20278","1","2023-01-03 14:05:00 HKT"
"1672726200","20340","20340","20337","20337","4","2023-01-03 14:10:00 HKT"
"1672726500","20345","20368","20343","20355","7","2023-01-03 14:15:00 HKT"
"1672727100","20361","20361","20344","20344","6","2023-01-03 14:25:00 HKT"
"1672727700","20328","20328","20313","20315","6","2023-01-03 14:35:00 HKT"
"1672728000","20305","20322","20302","20322","4","2023-01-03 14:40:00 HKT"
"1672728600","20274","20274","20274","20274","1","2023-01-03 14:50:00 HKT"
"1672728900","20289","20289","20274","20274","2","2023-01-03 14:55:00 HKT"
"1672729200","20260","20260","20260","20260","1","2023-01-03 15:00:00 HKT"
"1672729800","20252","20252","20252","20252","3","2023-01-03 15:10:00 HKT"
"1672731000","20245","20245","20245","20245","1","2023-01-03 15:30:00 HKT"
"1672731600","20246","20246","20246","20246","1","2023-01-03 15:40:00 HKT"
"1672732500","20282","20282","20282","20282","1","2023-01-03 15:55:00 HKT"
"1672732800","20304","20304","20304","20304","1","2023-01-03 16:00:00 HKT"
"1672734300","20300","20302","20300","20302","11","2023-01-03 16:25:00 HKT"
"1672738200","20311","20324","20311","20324","58","2023-01-03 17:30:00 HKT"
"1672738500","20320","20322","20320","20322","40","2023-01-03 17:35:00 HKT"
"1672738800","20328","20328","20328","20328","49","2023-01-03 17:40:00 HKT"
"1672739100","20331","20331","20331","20331","30","2023-01-03 17:45:00 HKT"
"1672739400","20343","20343","20343","20343","36","2023-01-03 17:50:00 HKT"
"1672739700","20347","20347","20346","20346","67","2023-01-03 17:55:00 HKT"
"1672740000","20360","20360","20353","20357","69","2023-01-03 18:00:00 HKT"
"1672740300","20350","20354","20350","20354","39","2023-01-03 18:05:00 HKT"
"1672741800","20324","20324","20320","20320","30","2023-01-03 18:30:00 HKT"
"1672742100","20320","20320","20318","20318","35","2023-01-03 18:35:00 HKT"
"1672746000","20310","20310","20310","20310","1","2023-01-03 19:40:00 HKT"
"1672756200","20398","20400","20398","20400","2","2023-01-03 22:30:00 HKT"
"1672757700","20446","20446","20446","20446","2","2023-01-03 22:55:00 HKT"
"1672758000","20418","20420","20418","20420","3","2023-01-03 23:00:00 HKT"
"1672758600","20423","20423","20378","20378","4","2023-01-03 23:10:00 HKT"
"1672759500","20383","20383","20373","20373","2","2023-01-03 23:25:00 HKT"
"1672760100","20377","20377","20377","20377","1","2023-01-03 23:35:00 HKT"
"1672760700","20427","20453","20427","20453","7","2023-01-03 23:45:00 HKT"
"1672761000","20460","20460","20460","20460","2","2023-01-03 23:50:00 HKT"
"1672761300","20459","20502","20459","20502","3","2023-01-03 23:55:00 HKT"
"1672762200","20449","20449","20433","20438","3","2023-01-04 00:10:00 HKT"
"1672762500","20425","20425","20425","20425","1","2023-01-04 00:15:00 HKT"
"1672763100","20475","20475","20474","20474","2","2023-01-04 00:25:00 HKT"
"1672763700","20434","20434","20434","20434","1","2023-01-04 00:35:00 HKT"
"1672768800","20334","20334","20334","20334","1","2023-01-04 02:00:00 HKT"
"1672794900","20466","20466","20466","20466","20","2023-01-04 09:15:00 HKT"
"1672795200","20467","20480","20467","20480","27","2023-01-04 09:20:00 HKT"
"1672795500","20460","20500","20460","20500","4","2023-01-04 09:25:00 HKT"
"1672795800","20450","20450","20378","20426","4","2023-01-04 09:30:00 HKT"
"1672796100","20443","20460","20443","20460","21","2023-01-04 09:35:00 HKT"
"1672796400","20484","20523","20464","20523","28","2023-01-04 09:40:00 HKT"
"1672796700","20465","20482","20460","20482","81","2023-01-04 09:45:00 HKT"
"1672797000","20496","20522","20481","20515","100","2023-01-04 09:50:00 HKT"
"1672797300","20503","20538","20489","20523","127","2023-01-04 09:55:00 HKT"
"1672797600","20541","20555","20520","20520","69","2023-01-04 10:00:00 HKT"
"1672797900","20519","20519","20519","20519","1","2023-01-04 10:05:00 HKT"
"1672798200","20560","20597","20560","20597","5","2023-01-04 10:10:00 HKT"
"1672798500","20588","20619","20588","20619","4","2023-01-04 10:15:00 HKT"
"1672798800","20569","20575","20560","20575","13","2023-01-04 10:20:00 HKT"
"1672799100","20604","20623","20604","20623","16","2023-01-04 10:25:00 HKT"
"1672799700","20626","20642","20626","20641","161","2023-01-04 10:35:00 HKT"
"1672800300","20688","20712","20688","20712","70","2023-01-04 10:45:00 HKT"
"1672800600","20712","20717","20712","20717","22","2023-01-04 10:50:00 HKT"
"1672800900","20700","20700","20698","20698","2","2023-01-04 10:55:00 HKT"
"1672801200","20672","20672","20663","20663","11","2023-01-04 11:00:00 HKT"
"1672801800","20710","20710","20700","20700","2","2023-01-04 11:10:00 HKT"
"1672802100","20710","20716","20686","20686","30","2023-01-04 11:15:00 HKT"
"1672802700","20702","20707","20702","20707","11","2023-01-04 11:25:00 HKT"
"1672803000","20698","20698","20680","20680","11","2023-01-04 11:30:00 HKT"
"1672803300","20680","20680","20677","20677","6","2023-01-04 11:35:00 HKT"
"1672804200","20705","20712","20704","20712","11","2023-01-04 11:50:00 HKT"
"1672808400","20745","20752","20741","20741","12","2023-01-04 13:00:00 HKT"
"1672808700","20741","20745","20741","20745","11","2023-01-04 13:05:00 HKT"
"1672809000","20746","20764","20745","20764","6","2023-01-04 13:10:00 HKT"
"1672809300","20763","20763","20763","20763","1","2023-01-04 13:15:00 HKT"
"1672809600","20700","20700","20680","20680","20","2023-01-04 13:20:00 HKT"
"1672810200","20642","20660","20642","20652","14","2023-01-04 13:30:00 HKT"
"1672810800","20676","20679","20676","20679","3","2023-01-04 13:40:00 HKT"
"1672811700","20705","20708","20705","20708","21","2023-01-04 13:55:00 HKT"
"1672812000","20727","20727","20727","20727","10","2023-01-04 14:00:00 HKT"
"1672812600","20767","20767","20767","20767","10","2023-01-04 14:10:00 HKT"
"1672812900","20760","20760","20751","20751","105","2023-01-04 14:15:00 HKT"
"1672813200","20749","20789","20746","20789","24","2023-01-04 14:20:00 HKT"
"1672813800","20760","20760","20760","20760","10","2023-01-04 14:30:00 HKT"
"1672814100","20783","20783","20745","20745","2","2023-01-04 14:35:00 HKT"
"1672814700","20788","20788","20788","20788","1","2023-01-04 14:45:00 HKT"
"1672815000","20815","20815","20806","20806","11","2023-01-04 14:50:00 HKT"
"1672815600","20819","20819","20819","20819","2","2023-01-04 15:00:00 HKT"
"1672815900","20834","20834","20834","20834","1","2023-01-04 15:05:00 HKT"
"1672816500","20850","20850","20850","20850","9","2023-01-04 15:15:00 HKT"
"1672816800","20846","20853","20846","20853","2","2023-01-04 15:20:00 HKT"
"1672817100","20842","20846","20838","20846","9","2023-01-04 15:25:00 HKT"
"1672817400","20842","20842","20840","20840","2","2023-01-04 15:30:00 HKT"
"1672817700","20888","20888","20888","20888","1","2023-01-04 15:35:00 HKT"
"1672818000","20884","20884","20884","20884","20","2023-01-04 15:40:00 HKT"
"1672818300","20904","20910","20902","20910","21","2023-01-04 15:45:00 HKT"
"1672818600","20900","20900","20900","20900","1","2023-01-04 15:50:00 HKT"
"1672818900","20918","20918","20905","20905","4","2023-01-04 15:55:00 HKT"
"1672819200","20920","20920","20915","20915","35","2023-01-04 16:00:00 HKT"
"1672819500","20936","20945","20936","20945","37","2023-01-04 16:05:00 HKT"
"1672819800","20957","20980","20957","20980","50","2023-01-04 16:10:00 HKT"
"1672820100","21005","21005","21005","21005","70","2023-01-04 16:15:00 HKT"
"1672820700","20998","20998","20998","20998","30","2023-01-04 16:25:00 HKT"
"1672824600","20950","20950","20950","20950","91","2023-01-04 17:30:00 HKT"
"1672824900","20949","20950","20949","20950","3","2023-01-04 17:35:00 HKT"
"1672825200","20950","20950","20942","20945","4","2023-01-04 17:40:00 HKT"
"1672825500","20957","20958","20957","20958","20","2023-01-04 17:45:00 HKT"
"1672825800","20958","20958","20946","20955","120","2023-01-04 17:50:00 HKT"
"1672826100","20956","20957","20947","20947","44","2023-01-04 17:55:00 HKT"
"1672826400","20950","20952","20941","20941","61","2023-01-04 18:00:00 HKT"
"1672826700","20938","20943","20938","20943","25","2023-01-04 18:05:00 HKT"
"1672827000","20960","20961","20960","20961","23","2023-01-04 18:10:00 HKT"
"1672827600","20958","20960","20958","20960","10","2023-01-04 18:20:00 HKT"
"1672829100","20955","20955","20955","20955","10","2023-01-04 18:45:00 HKT"
"1672830000","20944","20944","20944","20944","2","2023-01-04 19:00:00 HKT"
"1672836300","20959","20959","20959","20959","1","2023-01-04 20:45:00 HKT"
"1672838400","20988","20988","20988","20988","1","2023-01-04 21:20:00 HKT"
"1672839000","21014","21014","21014","21014","5","2023-01-04 21:30:00 HKT"
"1672842300","21025","21025","21025","21025","4","2023-01-04 22:25:00 HKT"
"1672842600","20994","21000","20994","21000","10","2023-01-04 22:30:00 HKT"
"1672842900","21076","21088","21064","21064","14","2023-01-04 22:35:00 HKT"
"1672843200","21100","21122","21100","21122","5","2023-01-04 22:40:00 HKT"
"1672843500","21064","21064","21064","21064","1","2023-01-04 22:45:00 HKT"
"1672843800","21053","21053","21053","21053","1","2023-01-04 22:50:00 HKT"
"1672844100","21100","21100","21100","21100","1","2023-01-04 22:55:00 HKT"
"1672844400","21085","21100","21085","21100","4","2023-01-04 23:00:00 HKT"
"1672844700","21006","21006","21006","21006","1","2023-01-04 23:05:00 HKT"
"1672845600","21061","21061","21061","21061","5","2023-01-04 23:20:00 HKT"
"1672845900","21077","21077","21077","21077","3","2023-01-04 23:25:00 HKT"
"1672846500","21134","21134","21134","21134","1","2023-01-04 23:35:00 HKT"
"1672847400","21169","21169","21169","21169","10","2023-01-04 23:50:00 HKT"
"1672848000","21167","21176","21167","21176","5","2023-01-05 00:00:00 HKT"
"1672848300","21200","21200","21200","21200","1","2023-01-05 00:05:00 HKT"
"1672848900","21200","21200","21200","21200","20","2023-01-05 00:15:00 HKT"
"1672849500","21206","21233","21206","21233","2","2023-01-05 00:25:00 HKT"
"1672849800","21246","21246","21246","21246","1","2023-01-05 00:30:00 HKT"
"1672850100","21262","21267","21262","21267","2","2023-01-05 00:35:00 HKT"
"1672850400","21267","21270","21267","21270","2","2023-01-05 00:40:00 HKT"
"1672850700","21270","21270","21270","21270","5","2023-01-05 00:45:00 HKT"
"1672851000","21289","21289","21289","21289","5","2023-01-05 00:50:00 HKT"
"1672851900","21309","21309","21309","21309","22","2023-01-05 01:05:00 HKT"
"1672853100","21360","21360","21360","21360","4","2023-01-05 01:25:00 HKT"
"1672853700","21399","21399","21399","21399","1","2023-01-05 01:35:00 HKT"
"1672854600","21447","21447","21447","21447","5","2023-01-05 01:50:00 HKT"
"1672855500","21429","21429","21429","21429","1","2023-01-05 02:05:00 HKT"
"1672857000","21423","21423","21423","21423","8","2023-01-05 02:30:00 HKT"
"1672857900","21379","21379","21379","21379","1","2023-01-05 02:45:00 HKT"
"1672881300","21379","21383","21350","21383","12","2023-01-05 09:15:00 HKT"
"1672881600","21367","21402","21367","21402","2","2023-01-05 09:20:00 HKT"
"1672881900","21375","21375","21375","21375","1","2023-01-05 09:25:00 HKT"
"1672882200","21355","21375","21355","21375","2","2023-01-05 09:30:00 HKT"
"1672882500","21352","21352","21352","21352","1","2023-01-05 09:35:00 HKT"
"1672882800","21450","21480","21444","21480","22","2023-01-05 09:40:00 HKT"
"1672883100","21484","21528","21468","21512","150","2023-01-05 09:45:00 HKT"
"1672883400","21515","21515","21370","21370","170","2023-01-05 09:50:00 HKT"
"1672883700","21368","21388","21318","21350","205","2023-01-05 09:55:00 HKT"
"1672884000","21364","21364","21247","21250","45","2023-01-05 10:00:00 HKT"
"1672884300","21216","21276","21205","21270","52","2023-01-05 10:05:00 HKT"
"1672884600","21216","21235","21216","21235","11","2023-01-05 10:10:00 HKT"
"1672884900","21229","21275","21229","21275","18","2023-01-05 10:15:00 HKT"
"1672885200","21250","21294","21250","21294","3","2023-01-05 10:20:00 HKT"
"1672885500","21315","21322","21313","21322","3","2023-01-05 10:25:00 HKT"
"1672885800","21270","21282","21255","21282","32","2023-01-05 10:30:00 HKT"
"1672886100","21286","21316","21286","21316","43","2023-01-05 10:35:00 HKT"
"1672886700","21224","21232","21224","21232","2","2023-01-05 10:45:00 HKT"
"1672887300","21268","21273","21268","21269","4","2023-01-05 10:55:00 HKT"
"1672887600","21230","21233","21210","21233","19","2023-01-05 11:00:00 HKT"
"1672887900","21215","21239","21215","21239","2","2023-01-05 11:05:00 HKT"
"1672889700","21222","21222","21180","21197","6","2023-01-05 11:35:00 HKT"
"1672890000","21178","21178","21178","21178","1","2023-01-05 11:40:00 HKT"
"1672890300","21175","21175","21173","21173","2","2023-01-05 11:45:00 HKT"
"1672890600","21125","21125","21110","21110","4","2023-01-05 11:50:00 HKT"
"1672890900","21139","21139","21139","21139","11","2023-01-05 11:55:00 HKT"
"1672894800","21159","21190","21159","21182","7","2023-01-05 13:00:00 HKT"
"1672895100","21162","21162","21162","21162","3","2023-01-05 13:05:00 HKT"
"1672895700","21162","21162","21162","21162","3","2023-01-05 13:15:00 HKT"
"1672896000","21141","21161","21141","21161","2","2023-01-05 13:20:00 HKT"
"1672896300","21160","21160","21160","21160","1","2023-01-05 13:25:00 HKT"
"1672896600","21164","21169","21164","21169","2","2023-01-05 13:30:00 HKT"
